title,site_url,description,publication_icon,nsfw,categories,member_count,show_member_count,mrr,show_mrr,ghost_rank,featured,feature_image,text_color,bg_color,accent_color,lang,created_at,mrr_members_rank,mrr_members_diff_rank,updated_at,showIframe,objectID
Simply Kyra,https://www.simplykyra.com/,"Sharing what I learn as I go through life in the hopes it can help you. Kids, crafts, art, coding, whatever... this is me; SimplyKyra.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1694282459287-Favicon_Transparent_60.png?width=75&height=75&resize=contain,False,['personal'],24,True,0,True,4691507,False,,,,#405161,en,1694282460,24,6,1706457613,True,a2735d9e-62d0-4931-8a37-fcf8f05b90e0
Davide Benesso: curiosità e automiglioramento,https://davidebenesso.com/,"Salve! Sono Davide e vorrei nutrire la tua curiosità. Leggi i miei appunti su crescita personale, benessere psicofisico e gestione del denaro. Iscriviti, è gratis!",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1695274697958-avatar-davidebenesso.webp?width=75&height=75&resize=contain,False,['personal'],4,True,2,True,9999994,False,,,,#0089A8,it,1695274611,23.4,10,1699734351,True,e7ce4235-9ca1-4977-9a78-1584c29e5232
Ronald.ink,https://ronald.ink/,"My personal brain dump on software, tech, photography and whatever is on my mind.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1686509344871-DSCF1831%201%20copy%20Large.jpeg?width=75&height=75&resize=contain,False,['personal'],22,True,,False,37768951,False,,,,#000000,en,1660472566,22,1,1690038839,True,a7cfe3da-02f5-4470-b229-dab20da3080c
Dilan.co,https://www.dilan.co/,What I find interesting,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1694011427324-space-needle.png?width=75&height=75&resize=contain,False,['personal'],18,True,,False,9999982,False,,,,#029714,en,1685757717,18,0,1693433960,True,94a1e178-df5d-4658-8d5f-9d613e21de54
rohan arya varma,https://rohanav.com/,"I'm a software engineer who's also interested in history, economics and philosophy, and I post what I learn.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1699766690868-rohanav_logo-removebg.png?width=75&height=75&resize=contain,False,['personal'],18,True,,False,10499981,False,,,,#9e0d23,en,1699766692,18,1,1705831525,False,3a73eea7-a986-4410-9ac7-77d2977d3fcc
Beben,https://www.dominikabeben.pl/,"Mix of topics: UX, Leadership, Neurodiversity, Streetphoto. In Polish & English. Welcome to my world.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1697753581482-38ABF15C-4665-4678-9AFA-529103CBFBA0-1.jpeg?width=75&height=75&resize=contain,False,['personal'],18,True,,False,153555992,False,,,,#827286,pl,1665870837,18,1,1701808473,True,66d783fe-8d9a-4db1-94d0-6773027590bc
The Oyster myor & Squibb,https://www.oystermyorsquibb.com/,"We are a counter-cultural outlet for news, gaming, creativity, and entertainment.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1692143344287-OMS-3D-cow-2023-with-background-transparent.png?width=75&height=75&resize=contain,False,['personal'],15,True,0,True,9999985,False,,,,#8c0003,en,1692143345,15,2,1697097629,True,8e70b9ca-f0e2-44c7-8773-62eec1070120
Aileen's World,https://aileen.booker.live/,"Travelling, remote work, JavaScript, fitness, food and other current obsessions.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1694687902655-G0150756.jpg?width=75&height=75&resize=contain,False,['personal'],15,True,0,True,376441612,False,,,,#ff999a,en,1659630733,15,0,1624150916,True,acd4a323-58bb-4ab4-94f8-1146394a2f20
Thakzhan Inthirarajah,https://www.thakzhan.de/,Lessons on founding a Startup in Germany and Personal Development.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1668028547910-1660468054444-Idee_04_Fallendes_T-5.png?width=75&height=75&resize=contain,False,['personal'],15,True,0,True,393892981,False,,,,#9c6754,en,1660252694,15,0,1706340636,True,9baa1f42-95e7-49ec-b76a-9c7f93674792
Life of a Long Hauler,https://www.lifeofalonghauler.com/,"This is the Life of a Long Hauler - Blog about my 2+ years experience living with Long COVID-19, especially as a new immigrant to the United States of America.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1661633844369-IMG_2106.PNG?width=75&height=75&resize=contain,False,['personal'],13,True,0,True,10999987,False,,,,#3427ea,en,1661633845,13,2,1665691138,True,81e1f2c5-11d0-4a80-9599-16ed08709a6e
Notes from the Burrow,https://blog.usmanity.com/,Updates from a normal person.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1694111232805-signal-2023-06-27-104927.png?width=75&height=75&resize=contain,False,['personal'],12,True,0,True,8438865,False,,,,#81923b,en,1694111234,12,4,1705622731,True,19ce0abd-5949-42ab-8951-3031e5997f2a
Weeenzy,https://www.weeenzy.com/,"Get inspired to take on your own journey to self-discovery and unlocking your potential. I'll share daily musings, reflections, and insights as I strive to be my best self.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1676068795583-1676006060756-IMG_0500.jpg?width=75&height=75&resize=contain,False,['personal'],12,True,0,True,9999988,False,,,,#1ab2ff,en,1676006061,12,0,1681161860,True,c3e702a7-dfaa-4f15-ad65-c2d4c6cf14ea
Dreamer's Ready Room,https://www.dreamersreadyroom.com/,"A place to rest, relax, meditate, think, and have some fun with no pressure. If you subscribe, check spam/junk email for story updates.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1701483306868-IMG_3194.jpg?width=75&height=75&resize=contain,False,['personal'],12,True,0,True,10499987,False,,,,#e392fe,en,1701483307,12,1,1706826549,True,2624ca60-c431-4bc0-8cc2-8d512d61d37a
mividaa,https://mividaa.ghost.io/,"This blog page contains book, movie and show reviews, recipes, personal and travel blogs.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1696530544529-IMG_2546.jpg?width=75&height=75&resize=contain,False,['personal'],11,True,,False,10499988,False,,,,#ee9ff4,en,1695153134,11,4,1706230742,True,4a5af244-fe5c-4d8d-8227-9a95f44bf0bc
Unorthodox Insights.,https://www.jopazbaquirin.com/,Distorted thoughts. Personal stories. Valuable lessons. Everything unfiltered. — by Jopaz Baquirin,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1701685253779-U.I-Logo.png?width=75&height=75&resize=contain,False,['personal'],10,True,,False,10499989,False,,,,#000000,en,1701685255,10,3,1706310040,True,3836a631-7ed0-4e9d-89e4-883b5970042e
Jon Laskoski,https://www.jonlaskoski.com/,"Thoughts, stories, and ideas",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1665791061780-IMG_1805-1.jpeg?width=75&height=75&resize=contain,False,['personal'],9,True,0,True,9999991,False,,,,#2b7af7,en,1664426329,9,0,1666051217,True,fe36d440-4b28-4d48-88a9-fff4085a6973
Brandon Wenerd,https://www.brandonwenerd.com/,"Publisher, BroBible.com. Thoughts on writing, work, life, and other assorted flavors.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1696457794925-brandon-wenerd-2.JPG?width=75&height=75&resize=contain,False,['personal'],9,True,0,True,9999991,False,,,,#1f2e0a,en,1683519061,9,0,1699910817,True,850de438-9323-4e1f-9b56-ef1b639e322c
Jeff Schulman's Infinite Inference,https://www.jeffschulman.com/,"Infinite Inference explores the intersection of information security, active inference, machine intelligence, and existence. Investigating technology, mind, and cosmos.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1704407320914-196cf139-77a6-47dc-952b-7722c1005bb5-1.png?width=75&height=75&resize=contain,False,['personal'],9,True,0,True,10499990,False,,,,#2a4dff,en,1704407321,9,6,1705603527,True,88f7d1ea-8be3-4467-af5b-2eb1e5314d74
Diary of an Overthinker,https://diary-of-an-overthinker.ghost.io/,"Heyyy, I’ll be posting random thoughts and ideas on this page based on how I feel. This is just my own opinion and it doesn’t mean its right or wrong.I’ll also be posting for teenagers. 

Enjoy!!",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1685784178798-IMG_0426.jpeg?width=75&height=75&resize=contain,False,['personal'],9,True,0,True,10499990,False,,,,#b1dd8b,en,1684599754,9,4,1706340805,True,28d6cf5c-3b39-4421-b5f3-aef878c34a24
Vighnesh Padwal,https://www.neitherteanorcoffeeorigin.me/,New blogger writting about daily personal life experiences.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1671229656202-1670959114814-WhatsApp%2520Image%25202022-12-03%2520at%252023.46.10.jpg?width=75&height=75&resize=contain,False,['personal'],9,True,0,True,10999991,False,,,,#1af0ff,en,1670959118,9,0,1672258973,True,b3769875-5817-422d-aaf0-b603a889384c
Hồ Nhất Duy,https://www.honhatduy.com/,Ở giữa năm tháng miên man,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1701797231423-f5f5f5.png?width=75&height=75&resize=contain,False,['personal'],8,True,,False,9999992,False,,,,#6a98c5,vi,1666880045,8,0,1702127421,True,e6ba41fb-efc6-42ce-a0a9-e8b4cdb00247
A London life,https://www.alondonlife.co.uk/,"Navigating life in London. Ideas, reviews and comments",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1697027785267-Untitled-design.png?width=75&height=75&resize=contain,False,['personal'],8,True,,False,9999992,False,,,,#3a88fe,en,1697027786,8,3,1697039940,True,bb4ca433-c34a-42cd-b451-6d24f9af740b
"Se till vänster, där går en arab",https://blog.tmn.nu/,"Cool ethnic baba. Former refugee. 0,08 m³ human. Living in Sweden. (swedish)",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705493625777-Eim3LO8XkAABUeG.jpg?width=75&height=75&resize=contain,False,['personal'],8,True,0,True,100546364,False,,,,#1d82fc,sv_se,1703959571,8,0,1689878530,True,0b73253c-bc16-4839-867c-fe7af54f4c18
Penman Ventures,https://www.penmanventures.com/,Freelance content writing and editing services for personal and professional use. Subscribe to my journal to follow my work and various topics of interest.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1667427271176-PNG-Ghost-Icon.png?width=75&height=75&resize=contain,False,['personal'],8,True,0,True,372374559,False,,,,#000000,en,1667427272,8,0,1685816821,True,7630a479-5a1c-4b17-8eb2-60917f46bce1
Metacognitive,https://metacognitive.me/,Space for ideas,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1683090031816-yapple_minimalist_illustration_of_thinking_purple_black_style_282c334a-f5b3-4192-9680-36424d41cccd.png?width=75&height=75&resize=contain,False,['personal'],7,True,0,True,2704720,False,,,,#780bc1,en,1683090033,7,0,1684666540,True,77a3e811-16ca-4b81-adeb-066e889c9a28
jarah,https://www.jarah.ca/,Random thoughts from a random guy,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1699545141622-03.15.2023_jarah---icon---100x100-1.png?width=75&height=75&resize=contain,False,['personal'],7,True,,False,9999993,False,,,,#2dadb4,en,1690924864,7,0,1700104295,True,6c2ef036-0a18-44f6-a4d2-8c6ecdbc3314
HxHippy | Master Cert. Cannabis | Holistic Herbalist,https://hxhippy.com/,Master Cert. Cannabis 🌱 Accredited Holistic Herbalist 🌿 Music 🎸 Writer 🖋 Marketing 🎯 Tech⚡ Culture😶‍🌫️,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1683756116030-stoner-alien-square.png?width=75&height=75&resize=contain,False,['personal'],7,True,0,True,149333716,False,,,,#ff9f1a,en,1678542667,7,1,1705908452,False,946aaf54-f777-4985-9860-66c38179cd6c
Dev Sync,https://blog.dev-sync.com/,"Read, Learn, and Shares.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1676587648146-1668901257692-dev-life-ico-1.png?width=75&height=75&resize=contain,False,['personal'],7,True,,False,369610469,False,,,,#15171A,en,1668901261,7,1,1699414652,True,5659df93-fc37-448a-863d-33bb9c874e01
Jennifer話很多,https://j543.ghost.io/,書外的文學是生活,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1706286445637-play-with-words--j543--to-make-it-a-simple-logo--7-.svg?width=75&height=75&resize=contain,False,['personal'],6,True,0,True,10499993,False,,,,#93867B,zh-hant,1706147261,6,5,1706836064,True,9229f23b-dc08-44e9-b9d4-d594ebcf537d
Sudospective,https://sudospective.net/,Welcome to my little corner of the web.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1706511470650-subo.webp?width=75&height=75&resize=contain,False,['personal'],6,True,,False,207040468,False,,,,#e5708a,en,1674588096,6,1,1702414332,False,6f7244b9-b3bd-4a0d-a962-3733f50c3dfd
Arief Trissa,https://arieftrissa.com/,"Hi, we are Arief and Trissa, husband and wife.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1683007213428-yellow-heart_1f49b.png?width=75&height=75&resize=contain,False,['personal'],6,True,,False,284532710,False,,,,#fcbf05,en,1683007214,6,0,1693023432,True,72f5c97e-479c-40c9-8808-292976302e1f
David's Dump,https://ddellspe.net/,"Thoughts, stories and ideas.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660572288346-IMG_7380.jpg?width=75&height=75&resize=contain,False,['personal'],6,True,,False,352098610,False,,,,#15171A,en,1660572289,6,0,1632754800,True,c3a2a232-1c5a-448b-866f-929282ab107d
Keeping up with the Jonesy,https://www.richarddavidjones.com/,"I set up my blog to document the books I have read, look at investing both financially and in myself and write about my general experiences with physical & mental health and well-being.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1678144293687-1660132845364-apple-touch-icon-3.png?width=75&height=75&resize=contain,False,['personal'],5,True,0,True,9999995,False,,,,#2d73d7,en,1660132334,5,0,1700510446,True,0b164867-ba32-451f-b1ef-1b81599ff10a
Kernic,https://kernic.net/,"Meine Reise durch das Internet, die Welt und das Leben",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1678107691076-1669833815611-Kernic_Logo_White.png?width=75&height=75&resize=contain,False,['personal'],5,True,,False,10499994,False,,,,#ff7900,de,1669833818,5,1,1706869080,True,d9b4a83d-092e-4ea0-b130-0b8d1cf09505
Pitocat,https://pitocat.xyz/,Two gamers have a blog,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1664096591238-favison-2.png?width=75&height=75&resize=contain,False,['personal'],5,True,0,True,10499994,False,,,,#f25645,en,1662291739,5,2,1705133772,True,42279e1e-a5ad-4678-98e7-f36bc6e91300
山茶花舍,https://irithys.com/,吕楪在记录自己的生活😘.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1703235690421-60x60-1.png?width=75&height=75&resize=contain,False,['personal'],5,True,0,True,17337524,False,,,,#1b5f7d,zh,1703235692,5,0,1703205133,True,fb7f4415-7e23-4d06-95ef-07a5e4c2e59f
RobinKlomp,https://www.robinklomp.com/,"Blog of a starting business consultant who lives and writes about the first steps of his career, personal development, travel, fitness, football & other topics along the way.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1674503141202-Schermafbeelding%202023-01-23%20om%2020.45.23.png?width=75&height=75&resize=contain,False,['personal'],5,True,0,True,82147192,False,,,,#00fa92,en,1674503142,5,1,1703358309,True,c59fb122-326f-45cf-979b-4f5ad617dce8
Osama Madlom,https://www.osamamadlom.com/,"A pharmacist's outlook on the world, past, present and future. ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1670190148582-1670190128360-20190914_112506_Original.jpg?width=75&height=75&resize=contain,False,['personal'],4,True,,False,9999996,False,,,,#000000,en,1670190131,4,3,1702932518,True,09e02ca8-72e4-4ba5-a0a0-1bf4e7007297
Shiruvaaa's Stories,https://stories.shiruvaaa.net/,"Thoughts and stories on subjects like tech, (creepy) stories and other stuff I like to talk about.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1673998553294-1668895827102-catblush.png?width=75&height=75&resize=contain,False,['personal'],4,True,,False,10499995,False,,,,#FF1A75,en,1668895830,4,0,1706892006,True,2c490669-f4f9-436b-aa02-b1bc6572a39e
hi dad,https://www.hi-dad.lol/,just a blog by a dad,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1696016137740-IMG_0179.jpeg?width=75&height=75&resize=contain,False,['personal'],4,True,,False,10999996,False,,,,#606060,en,1696016138,4,0,1696011599,True,bfa9519b-7530-40f3-93d4-633fe3f2f26b
Burridge's Blog,https://dburridge.com/,"A place where Dan Burridge publishes personal blog posts, projects, reviews and other normally tech-based topics.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1696185060977-133218005_3387220351376335_8048040049835520408_o.jpg?width=75&height=75&resize=contain,False,['personal'],4,True,0,True,19080627,False,,,,#660066,en,1684869892,4,1,1706736081,False,79b1be04-74b5-404e-ab9e-b871cead01db
The Journey,https://priyanshrastogi.com/,through life and thoughts of Priyansh Rastogi,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1674906322562-IMG_2242.jpeg?width=75&height=75&resize=contain,False,['personal'],4,True,0,True,186352537,False,,,,#0754cf,en,1674906324,4,0,1701601543,False,76525044-23fa-4c14-bcfc-3fbe7e3e6a21
James Washington,https://jameswashington.co.uk/,"Tech, DevOps, Bonsai & more...",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1672505185992-FB_IMG_1614842689205.jpeg?width=75&height=75&resize=contain,False,['personal'],3,True,,False,9999997,False,,,,#ff6a1a,en,1672505189,3,0,1672505480,False,76d50d46-88f4-426e-978c-8bcefb65c2a1
Shahir Sathabridg,https://www.shahirsathabridg.site/,WELCOME TO MY WEBSITE,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1671920968402-IMG_20220320_003719_911.jpg?width=75&height=75&resize=contain,True,['personal'],3,True,0,True,10999997,False,,,,#000000,en,1671381830,3,1,1671382463,True,6f4f8805-a262-4e85-949f-5e9c357185ed
mon amélioration,https://mon-amelioration.ghost.io/,"Mon amélioration is french for ""my betterment."" My story will be on my journey of being a better version of myself. ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1704001801172-8A82F1EA-168A-43B1-A5EF-5881EDB0A290.PNG?width=75&height=75&resize=contain,False,['personal'],3,True,,False,11499996,False,,,,#aac9fb,en,1704001802,3,0,1703890401,True,2389bff4-1cb7-4875-9846-49937b88f816
www.JinMcRae.com,https://www.jinmcrae.com/,Articles by an aspiring digital entrepreneur.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1677461264658-Untitled-design.png?width=75&height=75&resize=contain,False,['personal'],2,True,0,True,9999998,False,,,,#03a800,en,1677461265,2,0,1697820495,True,c5215f1b-fa56-4164-b0dc-779132f69d19
FMARCHAL,https://fmarchal.fr/,"Reprenez le contrôle. Réflexions, retours d'expérience et perspectives.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1697482752650-logo_perso3-modified.png?width=75&height=75&resize=contain,False,['personal'],2,True,0,True,10499997,False,,,,#176b87,fr,1697482754,2,2,1706738564,False,98cb8043-11f1-468a-acdb-aac2637e7be2
dav3sworld,https://www.dav3sworld.blog/,"tech, gadgets, mac, ios, reviews, opinions, and other stuff",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1679552271078-favicon--Dav3sworld-.png?width=75&height=75&resize=contain,False,['personal'],2,True,,False,10499997,False,,,,#ff1a75,en,1679552272,2,0,1705987656,True,6c5ecdd1-7440-451e-84f6-33c0ac673b57
Quixelus,https://quixelus.me/,"Unfiltered thoughts, stories & rants of an anonymous, above average Joe!",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1704540249057-pub-icon.webp?width=75&height=75&resize=contain,False,['personal'],2,True,0,True,10499997,False,,,,#2fb1ff,en,1704290922,2,0,1706258805,False,4f971895-f53e-4e8c-9ad3-db344e3a9dc9
Eric's Weekly Wrap-Up,https://ghost.ericsonl.com/,"It's your weekly dose of me, my journey, and everything in between!",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705667368343-logo-3.png?width=75&height=75&resize=contain,False,['personal'],2,True,0,True,10499997,False,,,,#0699A6,en,1705667370,2,0,1705394914,False,4352a77f-2019-4fb9-9f1d-5fe29193d0d6
vpletter,https://www.vpletter.com/,Εξειδικευμένες ενημερώσεις για αυτόνομους διαπραγματευτές.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705877188967-Basil.EDIT.jpg?width=75&height=75&resize=contain,False,['personal'],2,True,,False,10499997,False,,,,#f8760d,gr,1705711394,2,0,1706886136,True,3e65680b-5480-4266-abc4-f4029a4c58dc
Noos,https://noos.ghost.io/,"On the program, Kidnap attention to touch & engage in a reference son on powerful signals",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1665786893738-Sans-titre-12--1.png?width=75&height=75&resize=contain,False,['personal'],2,True,0,True,10999998,False,,,,#000000,"en,fr,es",1665512941,2,0,1666127176,True,b9fca112-17a8-4d64-a915-3cae6c60aa3f
RKO+Garcia,https://rko-garcia.ghost.io/,Female~GenX~Head Case,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1692703232641-avatarprofilepic-4.jpg?width=75&height=75&resize=contain,False,['personal'],2,True,0,True,38413542,False,,,,#a333ff,en,1692703233,2,0,1692687755,True,fc73346a-16c0-4cb0-bb56-1db9359da14c
流沙飞逝,https://leonhe.cn/,🧘‍♂️ 心之所向，🧗‍♂️行之可往,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705214316699-34bb0c6106e34ca987faf5ff93725d6d_0.png?width=75&height=75&resize=contain,True,['personal'],2,True,0,True,49323065,False,,,,#000000,zh,1671196369,2,1,1705941574,True,224e60b2-3aa1-43d7-946f-488964a006c9
Nelly Eggsy,https://nellyeggsy.com/,"Explore my thoughts, projects, stories, and ideas.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1693541654528-nellyeggsy-logomark-black-512x512.png?width=75&height=75&resize=contain,False,['personal'],2,True,0,True,106907217,False,,,,#15171A,en,1693541655,2,0,1705545419,False,984e141e-4ee0-4e9c-95c0-2fd5bb8ca5e2
1970s ,https://do-you-remember-the-70s.ghost.io/,Do You Remember?   An LDS Convert's Journal.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1679263842993-thumbnail-4%20(1).jpg?width=75&height=75&resize=contain,False,['personal'],1,True,,False,9999999,False,,,,#1a5eff,en,1679263843,1,0,1704214643,True,e964bb27-8fe9-474f-b3ce-28fdd87d6142
Daily thoughts of one Veronika,https://vero.ghost.io/,"My thoughts, stories, and ideas from my life. I´m wondering about the world or just trying to be funny. Come for a visit, have a cookie. Or you can just sip tea. Don´t be shy and leave a comment.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1692673723605-ja.jpg?width=75&height=75&resize=contain,False,['personal'],1,True,0,True,9999999,False,,,,#1a21ff,en,1692673724,1,0,1693167619,True,ca280027-35c9-465c-9021-1826c09e3078
In the clouds publishing INC,https://in-the-clouds-publishing-inc.ghost.io/,"Touching on all aspects of life, some personal, some that are often questioned. Little lessons and stories about life and what it often has us feeling, wondering and missing.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1704918072518-Screenshot_20240110-151420.png?width=75&height=75&resize=contain,False,['personal'],1,True,0,True,10499998,False,,,,#ff00ff,en,1704917688,1,0,1705167279,True,e5031e9b-30cd-4cb7-8454-d61a7e442268
Mentally Sane,https://mentallysane.digitalpress.blog/,"A collection of my different stories, thoughts and ideas!",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1664708377350-MS.png?width=75&height=75&resize=contain,False,['personal'],1,True,,False,10999999,False,,,,#3b4693,en,1664708378,1,0,1664706497,True,702ea10d-ef8e-4602-b833-967570aef3b1
Witch's Mark,https://witchs-mark.ghost.io/,"A new essay each week inspired by a Tarot card, written by a skeptical atheist witch/TV writer.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705692984690-substack-square-logo.jpeg?width=75&height=75&resize=contain,False,['personal'],1,True,,False,11499998,False,,,,#341aff,en,1705692985,1,0,1705691509,True,548a502f-f6b5-4561-9a51-ed7223fd4b19
Traveling While Staying Still,https://traveling-while-standing-still.ghost.io/,"Pensieri, storie e idee.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1706717850492-Cornice%20per%20Profilo%20Facebook%20Cambiamento%20Climatico%20Cerchio%20Gradiente%20Verde(4)%202.png?width=75&height=75&resize=contain,False,['personal'],1,True,,False,11499998,False,,,,#235523,italiano,1706716989,1,0,1706835759,True,2a7ca042-dfa5-4e4e-90bf-33b763b9293d
BabelJockey,https://www.babeljockey.com/,An eclectic mix of things I am interesting in.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1682636810115-babel1.jpg?width=75&height=75&resize=contain,False,['personal'],1,True,0,True,368626534,False,,,,#606060,en,1682636810,1,0,1696552806,True,ee6fe4b8-0b32-4b6b-bb2a-f1f613d9f354
David Horne,https://www.davidhorne.me/,Lifelong apprentice + Co-founder & Managing Partner at Calm Capital,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1690716611840-Picture-6--1-.png?width=75&height=75&resize=contain,False,['personal'],0,False,,False,781246,False,,,,#FF1A75,en,1660503804,0,0,1706011985,True,d2774401-d4c0-475d-b542-e66c96d444b8
Nick Roberts,https://nickrroberts.com/,"Hi, I'm Nick. I love making useful things. I also like to write about technology, adventure travel, and other interests. ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1687812392253-android-chrome-192x192.png?width=75&height=75&resize=contain,False,['personal'],0,False,,False,812332,False,,,,#0084ff,en,1675090628,0,0,1704471886,False,f5afc3ab-edce-4a65-8858-690fce06be3f
The Edwards Edition,https://www.edwardsedition.com/,Review & Commentary from Derek Edwards,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1697578700052-Icon.png?width=75&height=75&resize=contain,False,['personal'],0,False,,False,865687,False,,,,#000000,en,1660146831,0,0,1706526057,True,d8911b02-bb1f-4a27-8e42-356081085b0c
karohalik.pl,https://karohalik.pl/,"Neuroróżnorodność, projektowanie, organizacja, sprawy społeczne i dobre życie.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1700249402454-peep%20(2).png?width=75&height=75&resize=contain,False,['personal'],0,False,,False,1356970,False,,,,#929292,pl,1700249404,0,0,1705860015,False,ec45e9d6-1147-4f06-8abd-bb912c89db07
Sergei Nozdrenkov,https://www.nozdrenkov.com/,"Engineering approach to life. Documenting my journey. Universe is a quest room, trying to find a key! Ex-Google X engineer, passionate about science, nature and health.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1674692900202-1674692644080-brain-gray-2.png?width=75&height=75&resize=contain,False,['personal'],0,False,,False,1682300,False,,,,#424242,en,1674692645,0,0,1703721876,True,21e21e06-1bce-47b7-85bf-930f4ef4de52
Micah Walter,https://www.micahwalter.com/,"I write about how I rebooted my career, rewired my brain, and found happiness in suburbia.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660475533042-DEBC234C-CFD7-463C-AECD-F84C97D102D8.jpeg?width=75&height=75&resize=contain,False,['personal'],0,False,,False,1856345,False,,,,#0000ff,en,1660475534,0,0,1706803046,True,0cda2fbd-fb42-4c09-b7e8-3f86f58313ba
